experiment,experiment_dir,model,category,dataset,idx,score,true_label,pred_label,image_id,path
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,404,41.5928840637207,1,1,000257_1107_2024327-165638_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,405,50.87342834472656,1,1,000225_1000_2024328-224925_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,406,40.190032958984375,1,1,000247_1085_2024327-165513_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,407,41.036720275878906,1,1,000453_1257_2024327-165434_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,408,40.28437042236328,1,1,000461_1266_2024327-165522_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,409,41.085201263427734,1,1,000271_1121_2024329-173250_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,410,40.2241325378418,1,1,000593_1464_2024330-03158_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,411,54.28721618652344,1,1,000651_1743_2024328-20315_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,412,41.35601043701172,1,1,000405_1223_2024327-165330_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,413,39.912052154541016,1,1,000499_1301_2024327-165436_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,414,62.37888717651367,1,1,000420_1230_2024328-23025_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,415,43.10546875,1,1,000500_1304_2024327-165252_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,416,42.50748062133789,1,1,000335_1174_2024327-165517_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,417,41.71257019042969,1,1,000476_1282_2024327-165231_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,418,56.93765640258789,1,1,000681_2904_2024329-182739_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,419,40.18656921386719,1,1,000327_1168_2024327-165412_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,420,44.28519821166992,1,1,000699_963_2024329-103017_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,421,51.980735778808594,1,1,000648_1689_2024327-165659_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,422,39.98511505126953,1,1,000274_1124_2024327-165645_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,423,41.112361907958984,1,1,000435_1239_2024327-16552_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,424,43.824851989746094,1,1,000530_1338_2024327-165315_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,425,42.927921295166016,1,1,000403_1222_2024327-165457_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,426,56.111351013183594,1,1,000456_1260_2024329-183138_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,427,43.06913757324219,1,1,000536_1348_2024327-165243_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,428,40.38227081298828,1,1,000583_1433_2024330-04644_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,429,49.975616455078125,1,1,000587_1447_2024330-11177_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,430,44.90998077392578,1,1,000568_1401_2024327-165220_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,431,43.30050277709961,1,1,000491_1295_2024327-165311_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,432,41.42283630371094,1,1,000309_1155_2024327-165628_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,433,52.79856491088867,1,1,000234_1052_2024329-61956_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,434,40.83748245239258,1,1,000338_1175_2024327-16566_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,435,42.21870422363281,1,1,000406_1223_2024327-165415_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,436,41.42197036743164,1,1,000362_1194_2024327-165249_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,437,37.76422119140625,1,1,000689_853_2024327-17268_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,438,41.273338317871094,1,1,000318_1161_2024327-16554_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,439,59.607887268066406,1,1,000229_1031_2024328-23027_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,440,40.97674560546875,1,1,000367_1198_2024327-165541_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,441,42.33425521850586,1,1,000551_1364_2024327-165312_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,442,61.51419448852539,1,1,000674_2446_2024329-182747_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,443,41.714942932128906,1,1,000486_1289_2024327-165336_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,444,42.40297317504883,1,1,000553_1375_2024327-165325_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,445,52.632808685302734,1,1,000706_994_2024329-61955_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,446,41.115386962890625,1,1,000339_1177_2024327-165349_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,447,41.536163330078125,1,1,000621_1531_2024330-04626_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,448,40.755592346191406,1,1,000437_1240_2024327-165441_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,449,41.20970916748047,1,1,000616_1517_2024330-04632_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,450,54.924869537353516,1,1,000701_973_2024328-203114_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,451,39.66870880126953,1,1,000645_1637_2024330-04615_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,452,39.78592300415039,1,1,000474_1279_2024330-0323_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,453,41.16653060913086,1,1,000288_1140_2024327-165533_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,454,40.48676681518555,1,1,000618_1518_2024330-04627_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,455,41.266883850097656,1,1,000512_1314_2024327-16533_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,456,42.50033950805664,1,1,000237_1064_2024327-165538_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,457,41.469242095947266,1,1,000532_1344_2024327-165328_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,458,40.67454528808594,1,1,000550_1361_2024330-04654_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,459,63.1533088684082,1,1,000677_2611_2024329-182733_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,460,43.175113677978516,1,1,000337_1175_2024327-165557_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,461,39.778831481933594,1,1,000544_1354_2024330-03153_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,462,40.683353424072266,1,1,000308_1153_2024327-165639_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,463,38.8969612121582,1,1,000382_1207_2024327-165620_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,464,53.1605339050293,1,1,000390_1210_2024329-61957_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,465,42.50947570800781,1,1,000284_1135_2024327-16553_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,466,41.5738639831543,1,1,000387_1209_2024327-165417_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,467,41.25686264038086,1,1,000526_1332_2024327-165230_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,468,39.88056182861328,1,1,000433_1239_2024327-165452_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,469,64.57218933105469,1,1,000661_2146_2024327-175732_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,470,55.633609771728516,1,1,000654_1798_2024327-165656_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,471,42.4437255859375,1,1,000252_1103_2024327-165543_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,472,52.44949722290039,1,1,000685_846_2024329-61953_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,473,52.45966339111328,1,1,000640_1605_2024327-165218_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,474,41.81157684326172,1,1,000349_1187_2024327-16544_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,475,41.523170471191406,1,1,000596_1470_2024330-04616_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,476,41.308570861816406,1,1,000317_1161_2024327-165535_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,477,41.61302185058594,1,1,000539_1349_2024327-165333_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,478,20.694997787475586,0,0,000224_43_2024327-155635_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,479,39.48274230957031,1,1,000236_1058_2024327-171036_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,480,39.127445220947266,1,1,000561_1390_2024330-04652_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,481,40.275760650634766,1,1,000299_1147_2024327-165443_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,482,43.0343132019043,1,1,000496_1298_2024327-165319_FALSE_T0000_01_CAM,
coldstart_patchcore_polymer_sheet_Polymer_sheet,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 4\coldstart_patchcore_polymer_sheet_Polymer_sheet,patchcore,Polymer_sheet,polymer_sheet,483,38.436275482177734,1,1,000386_1208_2024327-18328_FALSE_T0000_01_CAM,
